STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09
USW00013891,"KNOXVILLE AIRPORT, TN US",4/12/2022,5.14,,0.95,0,0,60,73,56,320,320,23.9,36,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/13/2022,12.3,,0,0,0,68,83,56,260,240,38.9,53,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/14/2022,6.26,,0.23,0,0,63,68,50,110,110,21.9,35.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/15/2022,3.58,,0,0,0,58,76,38,270,250,13,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/16/2022,5.37,,0.27,0,0,62,70,52,270,280,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/17/2022,8.72,,0,0,0,60,68,50,40,30,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/18/2022,10.07,,0.37,0,0,55,59,40,260,250,23,32,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/19/2022,5.82,,0,0,0,46,59,36,230,280,15,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/20/2022,3.36,,0,0,0,53,74,36,220,230,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/21/2022,8.5,,0,0,0,65,75,56,230,220,23,32,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/22/2022,2.01,,0,0,0,69,83,54,270,270,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/23/2022,7.16,,0,0,0,72,84,55,240,230,17,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/24/2022,8.05,,0,0,0,72,82,59,240,250,17,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/25/2022,8.28,,0,0,0,71,84,57,230,230,23,30,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/26/2022,5.37,,0.8,0,0,63,67,50,350,230,19.9,25.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/27/2022,8.05,,0,0,0,56,69,41,40,30,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/28/2022,5.14,,0,0,0,59,75,43,50,30,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/29/2022,3.36,,0,0,0,63,76,50,300,290,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/30/2022,5.82,,0,0,0,68,80,54,230,230,19.9,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/1/2022,12.08,,0.45,0,0,71,78,65,220,220,23,31.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/2/2022,3.8,,0,0,0,70,81,59,210,210,13,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/3/2022,11.63,,0,0,0,71,83,57,230,220,30,40.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/4/2022,9.62,,0.01,0,0,73,81,62,240,240,17,28,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/5/2022,3.8,,0.26,0,0,68,82,55,320,320,15,19.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/6/2022,10.29,,0.72,0,0,69,76,57,240,250,47,64,1,,1,,1,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/7/2022,8.95,,0.15,0,0,59,63,55,260,250,17,23,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/8/2022,6.71,,0,0,0,60,69,54,30,30,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/9/2022,2.91,,0,0,0,63,78,52,40,20,8.9,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/10/2022,2.91,,0,0,0,68,82,55,350,360,8.9,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/11/2022,2.68,,0,0,0,70,84,57,240,250,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/12/2022,5.14,,0,0,0,72,83,58,40,20,16.1,21,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/13/2022,4.92,,0.04,0,0,71,82,63,140,130,18.1,25.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/14/2022,3.58,,0,0,0,69,82,60,290,310,10.1,15,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/15/2022,4.7,,0,0,0,72,82,63,270,280,14.1,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/16/2022,6.93,,0,0,0,72,81,58,230,230,15,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/17/2022,2.01,,0,0,0,68,82,54,320,20,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/18/2022,8.05,,0,0,0,70,86,54,220,240,21.9,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/19/2022,11.86,,0,0,0,78,89,70,210,200,21.9,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/20/2022,14.32,,0,0,0,81,90,72,230,230,29.1,38,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/21/2022,7.83,,0,0,0,79,90,70,240,240,19.9,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/22/2022,9.17,,0.58,0,0,78,86,67,230,220,23.9,30,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/23/2022,6.71,,1.32,0,0,69,70,61,20,40,17,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/24/2022,4.47,,0,0,0,67,77,62,30,40,10.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/25/2022,6.93,,0,0,0,74,86,65,180,190,21,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/26/2022,5.82,,1.18,0,0,71,79,66,170,160,21,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/27/2022,9.17,,0.06,0,0,68,77,62,260,240,23,30,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/28/2022,4.25,,0,0,0,67,77,57,10,360,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/29/2022,2.91,,0,0,0,71,85,58,290,310,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/30/2022,4.25,,0,0,0,75,88,63,80,70,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",5/31/2022,3.58,,0,0,0,78,89,66,270,260,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/1/2022,3.8,,0,0,0,80,91,68,260,260,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/2/2022,6.04,,0.37,0,0,77,87,68,50,40,18.1,33.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/3/2022,5.59,,0.01,0,0,72,81,64,30,30,14.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/4/2022,7.61,,0,0,0,71,81,61,20,30,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/5/2022,4.03,,0,0,0,73,84,61,110,90,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/6/2022,5.82,,0.05,0,0,75,86,62,240,240,25.1,36,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/7/2022,8.95,,0.48,0,0,72,82,67,200,200,23.9,30,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/8/2022,10.07,,0.27,0,0,76,83,69,230,230,33.1,38.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/9/2022,7.16,,0,0,0,74,82,64,250,270,16.1,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/10/2022,4.47,,0,0,0,70,81,56,20,30,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/11/2022,3.58,,0,0,0,72,83,61,250,270,12.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/12/2022,4.92,,0,0,0,77,88,63,260,240,15,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/13/2022,8.28,,0,0,0,82,94,73,230,240,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/14/2022,6.93,,0,0,0,86,94,77,270,230,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/15/2022,3.58,,0,0,0,86,96,76,60,60,10.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/16/2022,7.16,,0,0,0,86,96,75,220,230,14.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/17/2022,8.28,,0.21,0,0,82,93,71,300,300,28,46.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/18/2022,8.5,,0,0,0,77,86,66,10,340,19.9,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/19/2022,9.62,,0,0,0,72,84,58,40,40,18.1,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/20/2022,2.91,,0,0,0,72,89,54,50,220,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/21/2022,2.68,,0,0,0,78,94,60,30,360,10.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/22/2022,4.03,,0,0,0,81,96,65,260,290,13,19.9,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/23/2022,4.92,,0,0,0,85,95,71,10,10,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/24/2022,4.47,,0,0,0,81,94,67,190,190,19.9,25.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/25/2022,5.59,,0,0,0,82,89,73,220,200,15,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/26/2022,6.04,,0.16,0,0,80,88,72,240,250,15,19,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/27/2022,5.59,,0.47,0,0,76,87,70,10,10,16.1,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/28/2022,7.61,,0,0,0,75,86,64,50,60,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/29/2022,3.13,,0,0,0,80,91,71,190,40,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",6/30/2022,2.91,,0.04,0,0,81,92,71,100,110,21.9,31.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/1/2022,4.25,,0,0,0,81,93,69,210,210,17,23,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/2/2022,5.82,,0,0,0,80,90,71,250,250,21.9,32,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/3/2022,3.36,,0.46,0,0,79,90,72,340,340,23,30,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/4/2022,3.36,,0.01,0,0,79,93,72,290,280,12.1,16.1,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/5/2022,5.82,,0.02,0,0,85,95,74,10,10,21.9,35.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/6/2022,5.59,,0.46,0,0,80,95,73,270,260,30,40,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/7/2022,5.82,,0.67,0,0,76,90,71,280,280,23.9,33.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/8/2022,4.03,,0.59,0,0,78,93,71,350,360,25.1,36.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/9/2022,6.04,,1.3,0,0,76,86,71,230,240,16.1,21.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/10/2022,6.71,,0.13,0,0,78,84,72,20,20,15,19,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/11/2022,4.47,,0,0,0,76,88,70,240,250,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/12/2022,8.5,,0.17,0,0,79,89,69,350,350,33.1,48.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/13/2022,3.8,,0,0,0,76,87,68,280,270,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/14/2022,2.68,,0,0,0,78,89,67,10,350,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/15/2022,2.46,,0,0,0,80,90,68,310,300,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/16/2022,3.58,,0,0,0,80,92,69,300,170,8.9,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/17/2022,5.37,,0,0,0,82,91,71,240,250,15,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/18/2022,10.51,,0.24,0,0,80,91,71,270,280,29.1,36,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/19/2022,7.61,,0,0,0,77,87,71,220,270,15,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/20/2022,11.63,,0,0,0,81,92,73,220,210,21,28,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/21/2022,9.84,,0.69,0,0,80,85,69,360,360,23,31.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/22/2022,2.91,,0,0,0,81,93,73,340,290,10.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/23/2022,5.59,,0,0,0,83,93,73,130,140,19.9,28,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/24/2022,6.71,,0,0,0,81,90,70,130,130,16.1,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/25/2022,7.16,,0.4,0,0,80,85,75,210,220,19.9,25.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/26/2022,9.62,,0.02,0,0,80,88,73,220,200,18.1,23.9,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/27/2022,10.07,,0.75,0,0,82,90,73,270,260,38,53,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/28/2022,9.84,,0.83,0,0,82,90,72,260,250,21,38.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/29/2022,6.71,,0.37,0,0,76,82,72,240,240,15,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/30/2022,4.47,,0,0,0,77,87,71,20,10,12.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",7/31/2022,10.51,,0.68,0,0,78,86,73,200,220,23,28,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/1/2022,11.41,,0.04,0,0,74,76,71,220,220,21.9,29.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/2/2022,4.47,,0,0,0,78,89,70,250,250,13,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/3/2022,3.36,,1.62,0,0,81,93,70,250,220,36.9,52.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/4/2022,4.92,,0,0,0,77,89,68,240,240,25.9,35.1,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/5/2022,4.7,,0.1,0,0,77,89,71,220,220,25.1,32,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/6/2022,2.91,,0.11,0,0,75,88,70,340,330,23.9,36,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/7/2022,2.68,,0,0,0,76,89,69,110,310,8.9,17,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/8/2022,4.92,,0,0,0,80,90,71,220,240,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/9/2022,5.82,,0,0,0,79,89,71,220,220,19.9,23.9,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/10/2022,3.8,,0.56,0,0,74,84,70,230,240,23.9,35.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/11/2022,5.14,,0.08,0,0,75,83,70,350,260,14.1,18.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/12/2022,6.93,,0,0,0,76,84,68,10,20,15,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/13/2022,5.37,,0,0,0,73,86,63,230,230,18.1,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/14/2022,7.61,,0,0,0,75,87,66,240,240,18.1,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/15/2022,8.05,,0,0,0,79,88,72,230,240,15,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/16/2022,4.25,,0,0,0,75,81,68,40,40,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/17/2022,3.8,,0,0,0,74,85,64,310,300,8.9,16.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/18/2022,3.13,,0,0,0,74,87,63,320,290,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/19/2022,4.03,,0,0,0,76,87,65,210,210,13,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/20/2022,5.14,,0,0,0,76,87,68,210,260,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/21/2022,8.5,,0.06,0,0,76,84,70,280,220,16.1,21.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/22/2022,5.82,,0,0,0,76,86,70,240,250,13,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/23/2022,2.46,,0,0,0,76,88,65,10,350,10.1,14.1,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/24/2022,2.68,,0,0,0,76,89,63,330,360,8.9,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/25/2022,3.8,,0,0,0,78,89,67,170,180,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/26/2022,3.58,,0,0,0,78,89,70,340,340,15,18.1,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/27/2022,4.03,,0,0,0,78,92,69,30,350,13,19.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/28/2022,2.91,,0.05,0,0,79,92,68,230,230,18.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/29/2022,3.58,,0,0,0,80,92,69,180,160,12.1,17,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/30/2022,6.71,,0,0,0,80,88,71,260,200,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/31/2022,3.58,,0,0,0,78,89,65,10,20,12.1,16.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/1/2022,6.49,,0,0,0,75,90,61,20,20,13,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/2/2022,3.8,,0,0,0,78,91,66,230,170,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/3/2022,2.46,,0.31,0,0,76,84,72,90,90,10.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/4/2022,2.91,,1.08,0,0,76,81,72,290,270,13,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/5/2022,3.36,,0.29,0,0,73,77,71,40,40,8.1,8.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/6/2022,6.26,,0,0,0,76,87,71,220,220,13,17,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/7/2022,6.71,,0,0,0,75,84,67,350,330,16.1,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/8/2022,6.71,,0,0,0,73,84,64,20,10,15,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/9/2022,4.47,,0,0,0,73,85,64,40,30,13,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/10/2022,5.59,,0.3,0,0,71,76,66,30,110,13,18.1,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/11/2022,5.82,,0.1,0,0,74,85,67,220,250,19.9,28,1,,1,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/12/2022,7.16,,0.34,0,0,71,76,58,230,250,16.1,21.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/13/2022,3.8,,0,0,0,65,79,54,280,300,14.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/14/2022,4.92,,0,0,0,69,80,58,360,40,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/15/2022,5.59,,0,0,0,69,82,57,60,60,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/16/2022,1.79,,0,0,0,70,83,57,10,20,12.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/17/2022,2.91,,0,0,0,72,84,61,90,130,10.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/18/2022,1.57,,0,0,0,72,84,59,330,360,8.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/19/2022,1.79,,0,0,0,71,85,58,290,300,12.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/20/2022,2.24,,0,0,0,76,90,66,50,50,10.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/21/2022,2.24,,0,0,0,76,92,62,280,280,8.9,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/22/2022,8.05,,0,0,0,76,84,61,10,360,18.1,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/23/2022,9.17,,0,0,0,64,75,50,30,30,18.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/24/2022,5.14,,0,0,0,63,79,52,220,210,17,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/25/2022,9.84,,0.04,0,0,70,80,60,340,350,25.1,34,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/26/2022,6.04,,0,0,0,65,77,54,280,270,19.9,28,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/27/2022,3.58,,0,0,0,60,72,45,280,290,14.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/28/2022,8.5,,0,0,0,57,68,42,20,360,19.9,27.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/29/2022,11.63,,0,0,0,58,74,46,40,30,19.9,32,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/30/2022,10.96,,0,0,0,60,74,48,30,50,19.9,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/1/2022,5.37,,0.06,0,0,58,60,52,340,360,14.1,21.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/2/2022,7.61,,0,0,0,58,62,54,20,340,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/3/2022,8.95,,0,0,0,60,69,54,30,20,17,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/4/2022,5.82,,0,0,0,58,73,48,350,10,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/5/2022,3.8,,0,0,0,58,75,42,350,360,13,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/6/2022,1.79,,0,0,0,60,77,44,220,250,6.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/7/2022,4.03,,0,0,0,62,79,47,280,270,15,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/8/2022,6.71,,0,0,0,58,65,44,330,330,14.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/9/2022,3.8,,0,0,0,51,69,37,290,50,10.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/10/2022,3.8,,0,0,0,55,71,39,30,10,14.1,18.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/11/2022,1.34,,0,0,0,57,77,41,290,320,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/12/2022,8.5,,0.09,0,0,64,83,51,220,220,29.1,36.9,1,,1,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/13/2022,10.07,,0.02,0,0,65,75,47,230,240,25.1,35.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/14/2022,6.93,,0,0,0,57,72,42,250,260,21,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/15/2022,9.84,,0,0,0,64,82,46,220,220,25.1,33.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/16/2022,7.38,,0.4,0,0,66,75,57,230,220,21.9,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/17/2022,10.74,,0.1,0,0,61,67,43,230,230,23.9,30,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/18/2022,4.7,,0,0,0,42,47,31,360,340,12.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/19/2022,7.16,,0,0,0,44,57,33,280,270,15,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/20/2022,4.7,,0,0,0,45,60,31,240,240,17,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/21/2022,1.12,,0,0,0,49,68,33,300,300,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/22/2022,1.79,,0,0,0,53,73,37,290,300,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/23/2022,1.34,,0,0,0,58,75,42,20,30,8.9,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/24/2022,2.46,,0,0,0,58,78,40,220,180,8.9,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/25/2022,3.8,,0.3,0,0,60,78,44,260,250,21.9,27.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/26/2022,10.29,,0,0,0,58,62,51,250,250,19.9,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/27/2022,9.62,,0,0,0,55,66,47,40,50,21,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/28/2022,2.91,,0,0,0,55,73,41,50,20,13,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/29/2022,3.58,,0,0,0,56,72,42,50,70,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/30/2022,4.25,,0.38,0,0,58,69,49,40,40,8.9,11,1,,,,,,
